,RASDSSinfo,DecSDSSinfo,zSDSSinfo,HalphaSDSSline [1e-17*erg/cm^2/s],OIII5007SDSSline [1e-17*erg/cm^2/s],OIII4959SDSSline [1e-17*erg/cm^2/s],HbetaSDSSline [1e-17*erg/cm^2/s],HdeltaSDSSline [1e-17*erg/cm^2/s],N6548SDSS [1e-17*erg/cm^2/s],N6584SDSS [1e-17*erg/cm^2/s],S6717SDSSline [1e-17*erg/cm^2/s],S6731SDSSline [1e-17*erg/cm^2/s],OII3726SDSSline [1e-17*erg/cm^2/s],OII3729SDSSline [1e-17*erg/cm^2/s],OI6300SDSSline [1e-17*erg/cm^2/s],HalphaSDSSline_ERR,OIII5007SDSSline_ERR,OIII4959SDSSline_ERR,HbetaSDSSline_ERR,HdeltaSDSSline_ERR,N6548SDSS_ERR,N6583SDSS_ERR,S6717SDSSline_ERR,S6731SDSSline_ERR,OII3726SDSSline_ERR,OII3729SDSSline_ERR,OI6300SDSSline_ERR,LOG_OH+12_T04_med,LOG_OH+12_T04_avg,Mstaravg_SDSStotlgm,Mstarmed_SDSStotlgm,Dn4000SDSSindx ,D4000SDSSindx ,Dn4000SDSSindx_err,D4000SDSSindx_err,petroRad,petroRadE,petroR50,petroR50E,petroR90,petroR90E,PETRO_MASS,MODEL_MASS,FIBER_MASS,U_PETRO_ABSMAG,G_PETRO_ABSMAG,R_PETRO_ABSMAG,I_PETRO_ABSMAG,Z_PETRO_ABSMAG,SFR_flag_all,totalSFR_Avg,totalSFR_Med,sSFR_avg_all ,sSFR_med_all ,sSFR_flag_all,fibSFR_avg_all,fibSFR_med_all,fibsSFR_avg_all,fibsSFR_med_all
1195,246.36804,37.864693,0.03138258,17.69219,49.01027,-39.592304,22.355162,-5.173937,2.542623,7.6691384,-6.0612974,-25.67337,21.252409,-26.421865,9.080727,10.190732,11.0939455,11.600265,8.694165,7.29817,4.2640347,12.8613,17.73074,18.412252,41.5474,40.818295,12.6712475,-99.9,-99.9,10.597059,10.586291,1.9835119,2.132051,1.9835119,0.015167528,9.515202,0.041629605,3.9053998,0.0123250885,11.165438,0.07366804,31186522000.0,34178386000.0,6902414000.0,-18.490816,-20.159346,-20.901852,-21.271225,-21.53075,0.0,-1.4353299,-1.4353299,-12.04567,-11.974315,0,-2.3532977,-2.2404695,-12.333185,-12.2099085
1196,231.34592,48.440105,0.037191126,21.638111,12.249099,-9.726298,27.33099,5.380539,2.7538166,8.306147,26.032892,-20.278677,47.566883,-66.09989,2.6074378,15.536142,10.288229,10.886938,11.766643,9.914149,4.5727944,13.792589,15.403767,15.142574,30.326363,29.566553,12.028286,-99.9,-99.9,10.848675,10.840512,1.9569478,2.1278925,1.9569478,0.012945742,10.5201,0.07146861,4.1485195,0.0161531,13.634762,0.10462872,59774730000.0,64981260000.0,10547066000.0,-18.991735,-20.81352,-21.545052,-21.910522,-22.13344,0.0,-1.23769,-1.23769,-12.12487,-12.072727,0,-2.1848543,-2.0643702,-12.311342,-12.184907
1197,231.49101,48.29582,0.036149677,897.3325,155.7017,55.84886,267.64944,65.20417,86.4473,260.74506,141.76425,106.42355,276.18646,271.49466,14.5123825,8.671213,3.8693101,2.9142091,4.512405,3.393094,1.3394424,4.040063,3.1743798,2.9704418,8.102764,8.125211,2.09943,8.952494,8.965754,9.728393,9.701539,1.1132151,1.2306911,1.1132151,0.009486639,10.495119,0.20215155,4.7572346,0.024085157,10.045137,0.11330946,7159644700.0,7254840300.0,932292800.0,-19.16192,-19.975456,-20.324745,-20.487999,-20.515709,0.0,0.1545001,0.1545001,-9.61374,-9.669241,0,-0.78993773,-0.82266796,-9.65147,-9.66197
1198,234.72697,46.672073,0.035898115,32.08994,24.659073,12.866373,9.683942,3.12407,10.699785,32.27302,22.669424,11.062763,23.092417,29.631817,8.665207,3.321285,4.0114284,3.798722,2.7810965,3.153975,1.2908998,3.8936477,3.8664944,3.7208505,6.675139,6.7131205,3.5801055,-99.9,-99.9,10.47243,10.461391,1.7396585,1.896367,1.7396585,0.021771353,11.046637,0.14074212,4.4600353,0.01601791,11.818439,0.087895796,22634217000.0,31535600000.0,4278547000.0,-18.89723,-20.188068,-20.787601,-21.097225,-21.239084,0.0,-1.05185,-1.05185,-11.5494995,-11.465649,0,-2.1993666,-2.0271409,-11.902074,-11.708844
1199,205.9098,57.19029,0.04282861,16.64356,20.62231,2.2267127,8.7432995,-1.7681682,0.95317775,2.875004,11.732135,2.8897974,16.43061,17.84519,-1.5338646,3.3441243,4.297995,3.7529302,3.2859404,3.4694443,1.3633683,4.112229,3.7498565,3.4038665,9.322599,9.561678,3.465877,-99.9,-99.9,10.23098,10.221052,1.8655906,2.1750343,1.8655906,0.03392267,9.562111,0.13922466,3.7675607,0.049563684,10.704446,0.23578113,16524920000.0,17503554000.0,4298123300.0,-18.234558,-19.709517,-20.390982,-20.708773,-20.757286,0.0,-1.2090499,-1.2090499,-11.48322,-11.517771,0,-1.706459,-1.7372544,-11.321288,-11.35069
1200,231.59102,48.70402,0.04053515,465.03354,221.56764,76.74181,155.15596,37.175674,94.67791,285.57043,219.24484,152.22508,320.67404,307.81454,82.69517,9.099548,8.758885,7.8164606,6.8099775,7.0506496,2.6119962,7.878375,7.8400345,8.672926,22.380798,22.067703,6.89841,-99.9,-99.9,9.825825,9.805906,1.3009125,1.5239599,1.3009125,0.008128357,2.221207,0.09371173,0.96857256,0.0690141,2.81309,0.5385633,4586515000.0,7866140000.0,3796562400.0,-18.517464,-19.887957,-20.209406,-20.289238,-20.57807,0.0,-0.13493991,-0.13493991,-9.99887,-10.032005,0,-0.6733627,-0.65867025,-10.180443,-10.162823
1201,231.70087,48.61498,0.038037598,413.96875,315.4327,90.79851,98.61299,24.9921,233.74326,705.02356,217.23924,194.27454,220.71664,219.54243,53.8578,17.29143,13.228025,12.1045475,10.607924,9.448676,6.060207,18.278965,15.024482,15.045436,25.599642,25.297493,13.093681,-99.9,-99.9,11.264078,11.255902,1.8168243,2.052488,1.8168243,0.01308955,16.479435,0.13071777,6.8529344,0.022557156,20.934053,0.15101218,152200510000.0,164579230000.0,16985812000.0,-20.128616,-21.81215,-22.566559,-22.95652,-23.13296,0.0,-0.5720999,-0.5720999,-11.87818,-11.790287,0,-1.5813121,-1.4328903,-11.915678,-11.765638
1202,234.584,47.147907,0.037822854,10.235327,23.951988,-5.6944947,5.8342714,6.449597,4.4706717,13.484577,3.230165,-23.986986,6.255398,-3.379408,-11.131979,12.184812,9.204731,9.4953375,8.756824,9.035778,3.8047767,11.476072,13.451538,13.0140915,39.98417,39.370384,9.767643,-99.9,-99.9,10.454095,10.444568,1.85494,2.1146226,1.85494,0.022558749,7.547325,0.24636722,2.9931834,0.024815993,10.14411,0.14903927,26135183000.0,27794948000.0,6042649000.0,-18.284859,-19.944626,-20.695782,-21.032434,-21.255632,0.0,-1.39919,-1.39919,-11.89268,-11.813749,0,-2.3282285,-2.1964285,-12.171188,-12.025305
1203,237.79045,45.169613,0.039522577,43.348976,7.601403,-0.8187694,13.471961,-18.305862,-1.927002,-5.812283,4.3384633,-10.570839,72.99896,-87.304276,-6.9980807,13.56506,8.93928,9.4841385,8.794989,7.6491685,4.220474,12.729909,14.422868,14.331315,31.86268,30.029457,10.287749,-99.9,-99.9,10.518536,10.50638,2.001727,2.2561693,2.001727,0.020202393,5.7123995,0.14652216,2.1508045,0.0131070465,6.9797864,0.07671535,25501786000.0,27397747000.0,8065427500.0,-18.300346,-19.926613,-20.689404,-21.067871,-21.338655,0.0,-1.36814,-1.36814,-11.93319,-11.861589,0,-2.3207333,-2.2082622,-12.342738,-12.221036
1204,248.50232,36.292652,0.031349774,44.000465,37.492348,16.415415,22.144949,11.38751,7.4879646,22.585428,0.8087003,3.9914877,21.758986,21.989265,14.13067,5.7398653,5.843016,5.296158,4.6065946,4.0546756,1.85291,5.5887985,5.4392986,5.6246095,8.4644575,8.587823,5.4936748,-99.9,-99.9,10.478723,10.469586,1.8735718,2.06429,1.8735718,0.01520092,8.3542795,0.00424463,3.644103,0.01252468,10.426227,0.08114117,24196852000.0,26255096000.0,5022689000.0,-17.901033,-19.824688,-20.556257,-20.926357,-21.193262,0.0,-1.1808599,-1.1808599,-11.69919,-11.739957,0,-1.4361783,-1.4750212,-11.240998,-11.278748
1205,233.08965,48.405632,0.03707912,333.90976,22.111576,10.415469,69.77665,20.422188,43.73701,131.92093,52.717003,42.954426,20.481516,21.844316,7.3270307,4.9096384,2.9423695,2.9718134,3.1989443,3.4027975,1.2009243,3.6222608,2.90997,2.9267437,6.119122,6.150691,2.686968,9.095551,9.099151,10.559683,10.546704,1.4557593,1.6365744,1.4557593,0.02363653,18.750183,0.14721993,9.191281,0.029910231,18.749495,0.1660888,19478500000.0,42771714000.0,2087911700.0,-18.642242,-20.531641,-21.1244,-21.266909,-21.150906,0.0,-0.049979907,-0.049979907,-10.648069,-10.6849,0,-0.18831155,-0.21899937,-9.59787,-9.627137
1206,248.86465,36.600113,0.031238493,30.434864,29.128944,11.261475,12.12737,-2.0066898,3.5278063,10.640678,-0.17168494,-3.6987925,13.327903,6.2494307,2.7039201,4.7252707,4.3472743,3.9055936,4.3362446,4.7561665,1.1793007,3.5570395,3.5141199,3.5897696,6.609815,6.701907,3.654896,-99.9,-99.9,10.18607,10.1727495,1.942596,2.1597764,1.942596,0.025012854,6.7360396,0.16146225,2.61695,0.03359512,9.359386,0.19972454,14841896000.0,13949386000.0,3894342700.0,-17.486303,-19.335875,-20.078527,-20.388742,-20.629532,0.0,-1.2809199,-1.2809199,-11.51426,-11.563513,0,-1.7165607,-1.7555418,-11.347025,-11.383532
1207,215.53838,56.001396,0.041190207,16.49799,14.131329,6.6122856,3.7605467,5.1358767,3.991544,12.039418,8.20607,3.4294343,11.562903,15.211488,3.1702647,2.414718,2.2744555,2.2988193,1.6667337,2.161326,0.63688767,1.9209981,1.8734226,1.912866,4.2677007,4.087239,1.9315387,-99.9,-99.9,10.3018875,10.290887,1.8021668,1.9144846,1.8021668,0.03303924,24.05975,0.1934448,9.559181,0.07459865,19.511522,0.17553388,9621627000.0,21868376000.0,2551667500.0,-19.048855,-20.211706,-20.76418,-20.75584,-20.600657,0.0,-0.6281799,-0.6281799,-10.97834,-10.865854,0,-2.592214,-2.4661238,-12.07205,-11.909788
1208,244.13097,41.38004,0.037635934,44.476597,19.039703,9.252492,20.181623,12.110758,5.7593575,17.371552,8.793108,7.6459575,6.9835224,23.718151,-0.80696887,6.3594146,4.5835333,4.320864,5.1470695,4.8595705,1.5960714,4.8141146,4.7316885,4.7429748,6.343538,6.3114667,4.4513416,-99.9,-99.9,10.441052,10.429304,1.8877068,2.056038,1.8877068,0.016123988,5.9828324,0.10214148,2.4176168,0.020894175,8.343404,0.1333247,22825044000.0,25046792000.0,6779503000.0,-18.232164,-19.854525,-20.595499,-20.92833,-21.198618,0.0,-0.98103994,-0.98103994,-11.45939,-11.49661,0,-1.2811735,-1.3193886,-11.155063,-11.19188
1209,246.41412,39.54612,0.030205758,31.97399,14.15721,-12.840008,21.514267,5.649729,5.5143623,16.63259,-5.573033,-12.461177,-19.523632,26.202385,10.664306,8.254896,7.0248427,7.152592,6.9705796,5.9716015,2.5929978,7.821072,7.8048563,7.8829684,13.675059,13.498458,7.613199,-99.9,-99.9,10.472785,10.4626255,1.9699202,2.1058378,1.9699202,0.015277799,6.1953845,0.03582083,2.4513662,0.0074030156,6.968043,0.03841759,22593130000.0,24654320000.0,6366691000.0,-17.971762,-19.744434,-20.501753,-20.877186,-21.146832,0.0,-1.67694,-1.67694,-12.1993,-12.149296,0,-2.3775928,-2.2645211,-12.322581,-12.197679
1210,246.84209,39.109627,0.03303058,1835.4927,1947.4706,664.42,402.27798,87.595215,756.33295,2281.275,499.38226,462.4887,555.0757,323.17517,243.10498,17.94719,18.617496,11.569981,9.019979,7.0443344,5.96961,18.005705,10.612166,10.619565,22.413382,21.84127,8.579423,-99.9,-99.9,10.981066,10.966572,1.2970947,1.4664348,1.2970947,0.008422404,19.047968,0.3042089,7.757071,0.04214202,17.441885,0.15907538,66260760000.0,70925976000.0,4966044000.0,-20.146408,-21.505793,-22.080608,-22.368002,-22.52053,0.0,0.8984301,0.8984301,-10.11926,-10.173913,0,-0.027088096,0.011391323,-9.855739,-9.81659
1211,247.4099,38.69424,0.03563019,184.8567,276.46243,86.508095,41.71051,12.9270525,54.826782,165.37022,36.67581,29.792116,30.950378,25.318586,18.350689,4.706722,5.6272798,3.912149,3.6479123,3.991551,1.2751526,3.8461506,2.9679785,3.034927,6.855872,6.796259,2.795761,-99.9,-99.9,10.130937,10.118424,1.5574063,1.7803184,1.5574063,0.030903863,7.836391,0.13731402,3.675528,0.014976353,7.9947996,0.08761339,13482290000.0,13514218000.0,2307860700.0,-18.20171,-19.618155,-20.23216,-20.522697,-20.669382,0.0,-0.4001299,-0.4001299,-10.562369,-10.556317,0,-1.62151,-1.3986074,-11.051274,-10.812158
1212,251.75085,34.118965,0.031427737,105.07742,49.51636,15.792612,33.59492,10.175045,47.239628,142.48563,46.570435,41.467766,90.67334,37.725742,36.11754,7.157331,6.1753116,6.1373525,5.533652,5.013618,2.471843,7.455641,6.6027093,6.780499,16.51384,16.231514,6.4074726,-99.9,-99.9,10.370229,10.36013,1.9988017,2.1631212,1.9988017,0.021079248,7.6824627,0.13035342,3.0960932,0.025681846,10.828394,0.1576758,19645475000.0,20835193000.0,4541336000.0,-17.953812,-19.639778,-20.385843,-20.73357,-20.976812,0.0,-1.612,-1.612,-12.02747,-11.957143,0,-2.540178,-2.4368644,-12.340864,-12.218864
1213,238.7233,46.062,0.040480252,48.556843,27.569845,4.576833,18.532066,11.464896,7.5611596,22.806204,25.870834,21.494976,38.443027,53.018772,3.5103316,4.19081,3.4506693,3.1664,3.4261174,3.5348504,0.9857344,2.9731994,3.2315314,3.2006505,6.411173,6.5623856,3.0449343,-99.9,-99.9,10.253085,10.2399645,1.7925546,1.9785787,1.7925546,0.031143425,13.409884,0.33000052,5.1355715,0.05726506,15.877584,0.30923605,17221431000.0,18445312000.0,3357205500.0,-18.409573,-19.833065,-20.482431,-20.733965,-20.885447,0.0,-0.8940599,-0.8940599,-11.18263,-11.220792,0,-1.2871126,-1.3372675,-10.823959,-10.871918
1214,239.21188,45.673412,0.03875343,19.493298,4.433189,-3.0599515e-06,5.7573647,2.1716542,2.321565,7.0023756,3.6254182,-1.134231,0.56479114,4.516123,-1.0398453,1.9218752,2.2078805,2.1310673,1.9488306,2.3035448,0.6720944,2.0271897,2.1535215,1.7377174,4.016312,3.8896406,1.8574132,-99.9,-99.9,10.217885,10.210173,1.7004246,1.8322698,1.7004246,0.044974953,19.0923,0.17943041,8.392207,0.20607737,17.288717,0.78889424,9262820000.0,20757936000.0,1413493800.0,-18.759935,-20.034487,-20.737434,-20.841114,-20.362091,0.0,-0.66616994,-0.66616994,-10.92359,-10.837719,0,-1.7455337,-1.794606,-10.850125,-10.896824
1215,241.02908,44.549744,0.042960647,447.77075,485.51337,158.6769,121.204315,24.899345,88.60568,267.25522,107.19446,70.13712,96.02854,120.826866,25.948456,6.511162,7.586738,4.8893394,4.225841,4.000608,1.7673535,5.330741,4.094973,3.7617104,8.528247,8.662499,3.2848978,-99.9,-99.9,10.07747,10.064061,1.3597339,1.5400319,1.3597339,0.017217902,3.6000264,0.077272125,1.605915,0.0093279835,4.4813123,0.0709199,10855046000.0,11667824000.0,3871799800.0,-18.125118,-19.304579,-19.94675,-20.233683,-20.477718,0.0,-0.1831699,-0.1831699,-10.30017,-10.329121,0,-0.66530955,-0.60668844,-10.285089,-10.223738
1216,246.64185,39.89518,0.032135874,7.4494576,-14.311917,17.10166,2.5286677,-0.7672572,2.3218524,7.003243,-3.0559213,-10.008946,35.90714,-24.97262,14.251792,2.2393668,7.2210803,7.7692823,2.251917,2.515605,2.2043605,6.6488533,9.134654,9.321679,33.047234,32.420147,7.2761955,-99.9,-99.9,10.218127,10.207863,1.7357188,1.8821025,1.7357188,0.017517423,7.4244843,0.073841125,3.3645945,0.016990237,9.943621,0.12561922,14673254000.0,17219430000.0,3028202200.0,-18.0179,-19.509918,-20.195337,-20.51594,-20.703026,0.0,-1.23611,-1.23611,-11.50504,-11.416081,0,-2.3555071,-2.1915991,-11.888224,-11.692507
1217,247.18523,39.515488,0.027356828,85.18637,24.061346,21.328476,57.34527,10.199105,10.489834,31.63976,11.8906,-9.55389,-9.00778,44.768204,-15.412016,32.48191,13.763126,14.15341,12.855296,11.352286,10.4090605,31.396095,21.654047,21.463717,58.67493,57.223907,15.032414,-99.9,-99.9,10.429689,10.418016,1.9616808,2.0598834,1.9616808,0.012690057,4.867745,0.06243986,1.919855,0.007233393,6.24093,0.04519051,20373948000.0,21660566000.0,6798398500.0,-17.812437,-19.577126,-20.370111,-20.742603,-21.031443,0.0,-1.5691899,-1.5691899,-12.04315,-11.974688,0,-2.34315,-2.2278872,-12.315832,-12.189998
1218,247.27995,39.495728,0.028904494,16.141043,3.1372871,0.6877028,2.0451255,10.771536,0.07753299,0.23385741,-3.0451126,-3.8415031,-4.7948575,9.65357,-1.4176822,3.987736,3.275359,3.2241032,3.382792,3.799709,1.0120022,3.052429,3.1315615,3.3074563,5.8842454,5.6207933,3.093115,-99.9,-99.9,10.433547,10.425107,1.8784777,1.9872842,1.8784777,0.01881332,10.373328,0.25279558,4.166994,0.037743285,12.045538,0.22964916,22082510000.0,25134418000.0,3535220200.0,-17.647224,-19.751913,-20.483385,-20.804752,-21.002254,0.0,-1.6983299,-1.6983299,-12.17661,-12.151574,0,-2.570085,-2.4557707,-12.20963,-12.069483
1219,253.95554,32.487812,0.038393304,34.057304,23.012749,13.605953,12.107646,1.5470341,10.91008,32.90732,24.777313,7.428513,28.376642,18.229757,1.8541518,3.7492795,4.084848,3.9464345,3.2051098,3.2208655,1.3647097,4.1162753,4.0293713,3.7597966,6.2682033,6.1639705,3.6367576,-99.9,-99.9,10.267134,10.2555065,1.6916327,1.9182554,1.6916327,0.017613344,7.838931,0.08094985,2.5462155,0.019209146,8.313988,0.090252385,19240462000.0,18043875000.0,5337552000.0,-18.17968,-19.709023,-20.436884,-20.738464,-20.974844,0.0,-1.0611099,-1.0611099,-11.36566,-11.283246,0,-1.9607211,-1.7580204,-11.721491,-11.5011635
1220,234.32872,49.413902,0.03480884,99.099495,47.324898,2.814806,41.808907,16.881403,42.097492,126.97576,20.758877,17.846193,23.335733,10.882494,4.5957417,12.37974,7.915426,7.812732,8.563114,6.9428124,3.7411883,11.284276,9.29646,9.347067,11.675644,11.562465,8.689503,-99.9,-99.9,10.6673155,10.655276,1.8948023,2.082742,1.8948023,0.01268737,6.309924,0.11175208,2.6029265,0.01742683,8.304071,0.110987514,35172344000.0,37854413000.0,8982465000.0,-18.385687,-20.217842,-20.97974,-21.355576,-21.64111,0.0,-1.2955799,-1.2955799,-12.0196295,-11.93375,0,-2.1322334,-2.0013611,-12.234664,-12.097842
1221,247.06703,40.115917,0.032390583,11.711444,-7.0370226,3.1228817,2.4435866,4.7153516,1.3521816,4.078492,-13.363615,10.072006,-10.788747,-4.978929,3.0386448,1.7987219,5.861861,6.329134,1.8318558,2.1807241,1.744851,5.2628675,7.8184953,7.7859263,30.169733,29.352823,5.686525,-99.9,-99.9,10.525368,10.515423,1.8207095,1.9787793,1.8207095,0.025817785,15.844312,0.11692633,7.0837755,0.029938754,16.418629,0.16301918,23293330000.0,33238686000.0,2169999600.0,-18.3882,-19.870176,-20.612244,-20.950294,-21.089054,0.0,-1.2717799,-1.2717799,-11.8342495,-11.872102,0,-1.9495254,-1.9847084,-11.287717,-11.322006
1222,247.43802,39.810543,0.030426925,53.408028,29.622992,-25.142162,26.739088,29.944818,4.025139,12.140748,13.831458,-30.766397,-30.160269,21.502645,-6.2953506,15.109447,12.751417,13.222409,10.926889,9.442488,5.1066685,15.402874,19.575598,19.651579,31.30016,30.671467,14.491314,-99.9,-99.9,10.569293,10.560583,1.9229379,2.058068,1.9229379,0.009932731,5.643368,0.123268284,2.355374,0.019398306,7.84043,0.12535074,31282903000.0,34932640000.0,9140317000.0,-18.426313,-20.114824,-20.870735,-21.22881,-21.474796,0.0,-1.3523899,-1.3523899,-11.96408,-11.890566,0,-2.2180815,-2.0931509,-12.2672825,-12.134929
1223,247.44978,39.71622,0.028473616,60.391575,29.325277,17.52419,10.978095,5.790439,20.055717,60.492672,18.703512,10.2694645,24.86494,22.40551,4.580331,3.3232594,3.559982,3.5186524,2.4448848,2.5587482,1.3401977,4.042341,3.57074,3.677633,5.5062256,5.6473393,3.3156528,-99.9,-99.9,10.01488,10.003693,1.6558809,1.8312848,1.6558809,0.014503418,11.578042,0.12198761,3.3528662,0.028857308,10.590026,0.0864962,10851956000.0,10356375000.0,2700330000.0,-17.690594,-19.212782,-19.889074,-20.1934,-20.39423,0.0,-1.2317,-1.2317,-11.27643,-11.2044115,0,-2.0846899,-1.8800237,-11.563863,-11.326611
1224,242.58536,41.85488,0.039546005,131.24188,41.312695,9.570879,20.63215,-25.363745,46.849995,141.31041,40.16974,25.957685,18.175814,6.433901,18.85774,14.617719,13.71541,14.619623,10.276733,9.252306,5.3794026,16.225504,14.517818,14.604746,17.249386,17.382322,14.140214,-99.9,-99.9,10.757364,10.741833,1.5298967,1.7414725,1.5298967,0.005824605,7.4546466,0.183713,2.9590175,0.033126395,10.5521345,0.20171577,71311380000.0,74733355000.0,16211437000.0,-20.035805,-21.547403,-22.14327,-22.370684,-22.56099,0.0,-0.20271991,-0.20271991,-11.0056095,-10.955649,0,-0.8466317,-0.67061883,-10.954033,-10.772098
1225,249.4466,36.115,0.032882314,31.64425,18.121681,6.0848913,12.290978,-4.2273526,11.618786,35.04494,10.327874,9.385915,10.844,6.745349,5.260423,4.404314,3.973374,3.8637557,3.811307,4.129536,1.4492838,4.3713703,4.5621943,4.0253797,7.299059,7.035225,3.7656822,-99.9,-99.9,10.806039,10.794775,1.8348813,1.996628,1.8348813,0.022297949,16.791214,0.13571206,8.57392,0.37777415,19.63829,3.0807118,44035342000.0,60526653000.0,4077953300.0,-19.449863,-20.89835,-21.56309,-21.840918,-22.097527,0.0,-0.5674299,-0.5674299,-11.43174,-11.279137,0,-2.4184632,-2.287377,-12.135591,-11.983919
1226,246.98335,39.281395,0.031943623,53.450237,17.667824,5.7240424,50.429424,9.69972,-1.726003,-5.2060237,4.144454,0.39430296,19.43694,-1.0463501,7.9623404,16.708838,6.85429,6.7138586,12.964497,11.367587,2.6047137,7.856409,7.5738482,7.741388,8.723648,8.596061,7.487745,-99.9,-99.9,10.724537,10.71362,1.9069996,2.017379,1.9069996,0.011618427,7.2661386,0.07057528,3.0108812,0.010779393,9.683194,0.07095069,41178997000.0,44850590000.0,9684895000.0,-18.65481,-20.372507,-21.147392,-21.528034,-21.770422,0.0,-1.23321,-1.23321,-11.97079,-11.915753,0,-2.1341133,-2.0054023,-12.252062,-12.117672
1227,235.4692,48.52195,0.037581936,141.14694,18.374628,8.1642685,23.520802,3.4205158,20.608908,62.161224,25.477758,15.31484,10.496815,20.09481,8.574863,4.6927752,3.5447483,3.4065714,3.3101187,3.29943,1.414663,4.2669454,3.7192585,3.569863,5.486319,5.3134766,3.3938353,-99.9,-99.9,10.396586,10.385106,1.6697903,1.8725424,1.6697903,0.019925157,7.3620553,0.16177046,3.1353955,0.022927579,9.482924,0.15916032,17636014000.0,20016840000.0,3900513000.0,-18.058462,-19.55588,-20.302937,-20.65982,-20.889286,0.0,-0.4643999,-0.4643999,-10.900869,-10.871675,0,-1.096291,-0.87291074,-10.839156,-10.607693
1228,247.23856,39.708286,0.031166876,52.967243,12.315579,5.874068,31.098186,14.642613,13.016821,39.261738,-3.303769,-1.4449022,14.517755,-10.674628,10.684696,9.919802,6.6983223,7.0509734,7.6924706,6.260878,3.042994,9.178363,8.030277,8.249434,10.095553,10.011807,7.9000945,-99.9,-99.9,10.547255,10.536078,1.9166248,2.052156,1.9166248,0.01177348,5.849819,0.038796116,2.3551288,0.007912869,7.5426116,0.051337995,25875430000.0,27931871000.0,7703167000.0,-18.158712,-19.838198,-20.642048,-21.026777,-21.29468,0.0,-1.36286,-1.36286,-11.96683,-11.872756,0,-2.2484143,-2.124228,-12.2650385,-12.132407
1229,261.7564,56.885567,0.028127376,17.56891,13.640671,-8.036069,15.860182,4.4996605,7.4518213,22.476414,9.08925,-43.53473,-12.565083,14.809771,3.7502751,5.5152335,9.062935,9.594595,4.9578023,4.562993,3.2251813,9.7278805,13.616155,13.536281,44.72397,43.59482,9.888224,-99.9,-99.9,10.337199,10.328189,1.9625528,2.161167,1.9625528,0.018317813,6.878326,0.08335688,2.7434764,0.011193223,7.8416715,0.062897004,17751732000.0,19043762000.0,4274009900.0,-17.784548,-19.47171,-20.248102,-20.60825,-20.860966,0.0,-1.52405,-1.52405,-11.91609,-11.848001,0,-2.5068333,-2.3987148,-12.315523,-12.189701
1230,261.80856,58.36523,0.028999764,34.845287,2.075941,5.1187377,6.6832404,-1.0900115,9.37485,28.276712,9.748181,8.405905,3.7380154,7.3074217,4.0524054,2.0465348,2.497529,2.494664,2.191605,2.84067,0.7183188,2.166613,2.123989,2.0364962,6.130133,6.2490983,1.8257953,-99.9,-99.9,10.327231,10.315955,1.6889255,1.8348454,1.6889255,0.041764807,14.820976,0.20200747,6.990498,0.06952816,13.823195,0.2928356,14273218000.0,19707130000.0,1060149200.0,-17.864664,-19.391403,-20.098488,-20.468925,-20.675596,0.0,-1.09276,-1.09276,-11.450419,-11.335517,0,-2.5015788,-2.3390183,-11.715435,-11.496525
1231,47.889076,-0.7428796,0.028230507,16.714527,5.3468103,4.1193676,4.6694803,2.8169024,4.171447,12.5820465,6.6550927,4.079712,-2.6344838,9.389692,1.4204729,1.3475939,2.0555458,2.0483828,1.696298,2.5033913,0.5951032,1.7949666,1.6787981,1.7357682,5.590937,5.5495133,1.6030823,-99.9,-99.9,9.970215,9.954118,1.4679681,1.5944506,1.4679681,0.022779375,17.394623,0.2957165,7.5552235,0.047543835,16.862385,0.21697158,4204596700.0,13531514000.0,723275650.0,-18.511845,-19.653658,-20.218834,-20.310188,-19.784506,0.0,-0.7778499,-0.7778499,-10.78377,-10.717093,0,-1.8057563,-1.718882,-10.665255,-10.545144
1232,50.536095,-0.83625597,0.036454044,155.29623,47.324722,13.654125,51.13224,22.343433,54.26444,163.67407,98.95258,85.13455,193.65256,80.42541,30.989567,8.901981,8.236052,7.178484,6.4897084,6.3316827,2.9879563,9.012357,8.475644,8.55299,15.56848,15.020322,7.658732,-99.9,-99.9,10.941653,10.931187,1.6988052,1.9007272,1.6988052,0.0096862735,7.585478,0.16383965,3.5160754,0.036216762,10.911861,0.23567235,53298987000.0,62896040000.0,10067750000.0,-19.495014,-20.955233,-21.621866,-21.948988,-22.144398,0.0,-0.5488799,-0.5488799,-11.51657,-11.427174,0,-1.7877319,-1.5811843,-11.881435,-11.664443
1233,47.357246,0.44766152,0.042745207,365.03073,78.29056,22.150045,101.07363,23.843485,35.39061,106.746254,72.77287,50.966953,128.1483,136.16576,5.8538036,3.9419737,2.6550531,2.072254,2.7390282,2.6818612,0.8188631,2.4698775,2.016775,1.8238484,5.8270745,6.1091924,1.536923,8.853887,8.866352,9.645995,9.615806,1.1700402,1.2513294,1.1700402,0.017356463,12.113203,0.17197503,5.2241197,0.054739483,10.92629,0.2053107,6751294500.0,6118036000.0,557835900.0,-19.123604,-19.66317,-20.062786,-20.179174,-20.17797,0.0,0.074700095,0.074700095,-9.61339,-9.669157,0,-0.8976645,-0.9206104,-9.5595,-9.574938
